Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,691167,-,-,-,30.97,-97.26,-6,161,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2009,5,25,17,30,612,84,316,18,28,980,328,0.6000000000000001,0.18
2009,5,25,18,30,344,51,111,19,26,980,51,0.5,0.18
2009,5,25,19,30,0,0,0,20,24,980,101,0.8,0.18
2009,5,25,20,30,0,0,0,19,22,980,114,1.1,0.18
2009,5,25,21,30,0,0,0,19,22,980,126,1.4000000000000001,0.18
2009,5,25,22,30,0,0,0,18,21,980,141,1.6,0.18
2009,5,25,23,30,0,0,0,18,21,980,154,1.9000000000000001,0.18
2009,5,26,0,30,0,0,0,18,20,980,168,2.1,0.18
2009,5,26,1,30,0,0,0,18,20,980,182,2.4000000000000004,0.18
2009,5,26,2,30,0,0,0,19,20,980,196,2.3000000000000003,0.18
2009,5,26,3,30,0,0,0,19,20,980,203,1.8,0.18
2009,5,26,4,30,0,0,0,20,20,980,208,1.6,0.18
2009,5,26,5,30,0,0,0,20,20,980,215,1.9000000000000001,0.18
2009,5,26,6,30,24,69,74,21,22,980,220,2.3000000000000003,0.18
2009,5,26,7,30,376,138,291,21,23,980,220,2.6,0.18
2009,5,26,8,30,28,227,244,21,24,990,229,2.9000000000000004,0.18
2009,5,26,9,30,62,337,385,21,25,990,241,3.1,0.18
2009,5,26,10,30,458,356,762,20,27,990,243,3.1,0.18
2009,5,26,11,30,415,416,815,19,28,980,242,3,0.18
2009,5,26,12,30,847,158,994,18,29,980,239,2.8000000000000003,0.18
2009,5,26,13,30,439,410,830,18,30,980,232,2.6,0.18
2009,5,26,14,30,135,431,549,18,31,980,226,2.6,0.18
2009,5,26,15,30,580,234,664,18,32,980,227,2.6,0.18
2009,5,26,16,30,737,105,529,17,31,980,227,2.1,0.18
2009,5,26,17,30,615,84,319,18,30,980,222,1.4000000000000001,0.18
2009,5,26,18,30,371,51,116,21,27,980,214,1.1,0.18
2009,5,26,19,30,0,0,0,19,25,980,197,1.3,0.18
2009,5,26,20,30,0,0,0,18,24,980,191,1.7000000000000002,0.18
2009,5,26,21,30,0,0,0,17,23,980,195,2,0.18
2009,5,26,22,30,0,0,0,16,22,980,206,2.1,0.18
2009,5,26,23,30,0,0,0,17,21,990,222,1.8,0.18
2009,5,27,0,30,0,0,0,17,20,990,244,1.5,0.18
2009,5,27,1,30,0,0,0,17,19,990,268,1.5,0.18
2009,5,27,2,30,0,0,0,18,19,990,292,1.8,0.18
2009,5,27,3,30,0,0,0,18,19,990,319,2.4000000000000004,0.18
2009,5,27,4,30,0,0,0,17,18,990,337,3.3000000000000003,0.18
2009,5,27,5,30,0,0,0,16,18,990,348,3.9000000000000004,0.18
2009,5,27,6,30,366,62,135,15,19,990,357,3.8000000000000003,0.18
2009,5,27,7,30,0,24,24,13,21,990,1,3.5,0.18
2009,5,27,8,30,190,266,380,13,23,990,359,3,0.18
2009,5,27,9,30,490,273,646,14,25,990,353,2.7,0.18
2009,5,27,10,30,472,353,771,15,26,990,342,2.4000000000000004,0.18
2009,5,27,11,30,432,414,829,16,27,990,331,2.3000000000000003,0.18
2009,5,27,12,30,462,435,892,17,28,990,329,2.3000000000000003,0.18
2009,5,27,13,30,852,144,958,17,28,990,331,2.3000000000000003,0.18
2009,5,27,14,30,831,137,862,17,28,990,334,2.3000000000000003,0.18
2009,5,27,15,30,780,132,712,17,28,990,337,2.2,0.18
2009,5,27,16,30,720,112,527,17,27,990,339,2.1,0.18
2009,5,27,17,30,607,87,319,17,26,990,341,1.5,0.18
2009,5,27,18,30,289,57,107,18,24,990,345,0.9,0.18
2009,5,27,19,30,0,0,0,19,22,990,357,0.7000000000000001,0.18
2009,5,27,20,30,0,0,0,18,21,990,23,0.8,0.18
2009,5,27,21,30,0,0,0,17,21,990,27,0.7000000000000001,0.18
2009,5,27,22,30,0,0,0,16,21,990,343,0.7000000000000001,0.18
2009,5,27,23,30,0,0,0,16,20,990,348,0.8,0.18
2009,5,28,0,30,0,0,0,16,20,990,348,0.8,0.18
2009,5,28,1,30,0,0,0,16,19,990,342,0.8,0.18
2009,5,28,2,30,0,0,0,15,18,990,350,0.8,0.18
2009,5,28,3,30,0,0,0,15,17,990,2,0.8,0.18
2009,5,28,4,30,0,0,0,15,17,990,9,0.8,0.18
2009,5,28,5,30,0,0,0,15,17,990,22,1.3,0.18
2009,5,28,6,30,266,65,119,15,18,990,35,1.9000000000000001,0.18
2009,5,28,7,30,568,112,343,15,20,990,42,2,0.18
2009,5,28,8,30,735,120,560,15,23,990,54,1.6,0.18
2009,5,28,9,30,581,242,685,14,26,990,53,1.6,0.18
2009,5,28,10,30,855,137,895,13,27,990,44,1.9000000000000001,0.18
2009,5,28,11,30,868,148,984,12,28,990,40,1.6,0.18
2009,5,28,12,30,885,141,1015,12,29,990,34,1.3,0.18
2009,5,28,13,30,881,136,979,13,30,990,39,1.1,0.18
2009,5,28,14,30,867,124,882,13,30,990,40,0.8,0.18
2009,5,28,15,30,818,119,728,13,30,990,54,0.5,0.18
2009,5,28,16,30,746,105,536,13,30,990,105,0.5,0.18
2009,5,28,17,30,622,85,323,13,29,990,144,0.6000000000000001,0.18
2009,5,28,18,30,261,58,105,16,26,990,157,0.8,0.18
2009,5,28,19,30,0,0,0,18,24,990,164,0.9,0.18
2009,5,28,20,30,0,0,0,17,23,990,168,1,0.18
2009,5,28,21,30,0,0,0,16,22,990,174,1,0.18
2009,5,28,22,30,0,0,0,16,21,990,184,1,0.18
2009,5,28,23,30,0,0,0,16,20,990,194,1,0.18
2009,5,29,0,30,0,0,0,15,20,990,208,1,0.18
2009,5,29,1,30,0,0,0,15,19,990,228,1.1,0.18
2009,5,29,2,30,0,0,0,15,19,990,247,1.1,0.18
2009,5,29,3,30,0,0,0,15,18,990,268,1.2000000000000002,0.18
2009,5,29,4,30,0,0,0,15,18,990,296,1.3,0.18
2009,5,29,5,30,0,0,0,15,19,990,320,2,0.18
2009,5,29,6,30,98,73,93,15,21,990,340,2.5,0.18
2009,5,29,7,30,234,160,255,16,24,990,356,2.6,0.18
2009,5,29,8,30,378,232,458,15,27,990,16,2.9000000000000004,0.18
2009,5,29,9,30,774,145,735,14,29,990,35,3,0.18
2009,5,29,10,30,495,347,787,14,30,990,51,2.9000000000000004,0.18
2009,5,29,11,30,382,409,777,15,31,990,61,2.5,0.18
2009,5,29,12,30,440,434,869,15,31,990,68,2.1,0.18
2009,5,29,13,30,856,148,968,15,32,990,73,1.7000000000000002,0.18
2009,5,29,14,30,837,141,873,14,32,990,74,1.4000000000000001,0.18
2009,5,29,15,30,798,130,725,14,31,990,73,1.3,0.18
2009,5,29,16,30,732,114,537,13,30,990,77,1.3,0.18
2009,5,29,17,30,611,91,327,13,29,990,85,1.1,0.18
2009,5,29,18,30,368,55,121,16,27,990,92,0.9,0.18
2009,5,29,19,30,0,0,0,18,24,990,92,1,0.18
2009,5,29,20,30,0,0,0,16,22,990,91,1.2000000000000002,0.18
2009,5,29,21,30,0,0,0,15,21,990,95,1.3,0.18
2009,5,29,22,30,0,0,0,14,20,990,101,1.4000000000000001,0.18
2009,5,29,23,30,0,0,0,14,19,990,109,1.3,0.18
2009,5,30,0,30,0,0,0,14,18,990,120,1.2000000000000002,0.18
2009,5,30,1,30,0,0,0,14,17,990,134,1.1,0.18
2009,5,30,2,30,0,0,0,14,17,990,147,1,0.18
2009,5,30,3,30,0,0,0,14,17,990,156,0.9,0.18
2009,5,30,4,30,0,0,0,14,17,990,161,0.8,0.18
2009,5,30,5,30,0,0,0,14,18,990,165,1,0.18
2009,5,30,6,30,414,60,144,15,20,990,167,1.2000000000000002,0.18
2009,5,30,7,30,632,95,353,15,24,990,174,1.2000000000000002,0.18
2009,5,30,8,30,745,117,565,16,27,990,190,1.1,0.18
2009,5,30,9,30,812,132,752,16,29,990,194,0.6000000000000001,0.18
2009,5,30,10,30,853,141,898,16,31,990,166,0.4,0.18
2009,5,30,11,30,875,145,988,15,32,990,107,0.5,0.18
2009,5,30,12,30,877,149,1015,15,33,990,83,0.7000000000000001,0.18
2009,5,30,13,30,867,148,978,14,33,990,79,1,0.18
2009,5,30,14,30,844,141,880,14,34,990,86,1.2000000000000002,0.18
2009,5,30,15,30,782,141,725,14,33,990,98,1.5,0.18
2009,5,30,16,30,598,152,499,13,32,990,110,1.8,0.18
2009,5,30,17,30,577,100,324,13,30,990,120,1.5,0.18
2009,5,30,18,30,339,59,120,17,27,990,129,1.1,0.18
2009,5,30,19,30,0,0,0,18,25,990,141,1.1,0.18
2009,5,30,20,30,0,0,0,17,24,990,158,1.1,0.18
2009,5,30,21,30,0,0,0,17,23,990,173,1.1,0.18
2009,5,30,22,30,0,0,0,17,22,990,190,1.1,0.18
2009,5,30,23,30,0,0,0,18,21,990,206,1.1,0.18
2009,5,31,0,30,0,0,0,18,21,990,221,1.2000000000000002,0.18
2009,5,31,1,30,0,0,0,18,21,990,229,1.2000000000000002,0.18
2009,5,31,2,30,0,0,0,18,20,990,230,1.4000000000000001,0.18
2009,5,31,3,30,0,0,0,18,20,990,230,1.5,0.18
2009,5,31,4,30,0,0,0,18,20,990,234,1.6,0.18
2009,5,31,5,30,0,0,0,18,20,990,238,2.2,0.18
2009,5,31,6,30,163,72,105,19,22,990,241,2.9000000000000004,0.18
2009,5,31,7,30,487,131,331,18,25,990,238,3.1,0.18
2009,5,31,8,30,363,236,453,18,28,990,232,2.7,0.18
2009,5,31,9,30,707,181,721,18,30,990,214,2.1,0.18
2009,5,31,10,30,761,189,865,18,31,990,188,2.1,0.18
2009,5,31,11,30,791,192,955,17,32,990,170,2.4000000000000004,0.18
2009,5,31,12,30,795,197,982,17,32,990,163,2.7,0.18
2009,5,31,13,30,782,195,945,17,33,990,162,3,0.18
2009,5,31,14,30,748,192,847,16,32,990,164,3.1,0.18
2009,5,31,15,30,688,183,697,16,31,990,166,3.1,0.18
2009,5,31,16,30,579,159,495,16,30,990,163,3,0.18
2009,5,31,17,30,450,130,305,16,29,990,159,2.4000000000000004,0.18
2009,5,31,18,30,397,52,124,23,27,990,154,2,0.18
2009,5,31,19,30,0,0,0,22,25,990,157,2.2,0.18
2009,5,31,20,30,0,0,0,22,25,990,162,3,0.18
2009,5,31,21,30,0,0,0,21,24,990,168,3.7,0.18
2009,5,31,22,30,0,0,0,22,24,990,175,3.9000000000000004,0.18
2009,5,31,23,30,0,0,0,22,23,990,182,3.9000000000000004,0.18
1999,6,1,0,30,0,0,0,22,22,990,186,3.8000000000000003,0.18
1999,6,1,1,30,0,0,0,22,22,990,188,3.6,0.18
1999,6,1,2,30,0,0,0,22,22,990,188,3.4000000000000004,0.18
1999,6,1,3,30,0,0,0,22,22,990,186,3.2,0.18
1999,6,1,4,30,0,0,0,22,22,990,187,3.2,0.18
1999,6,1,5,30,0,0,0,22,22,990,193,3.5,0.18
1999,6,1,6,30,346,68,138,22,24,990,198,4.3,0.18
1999,6,1,7,30,9,139,143,22,26,990,205,5.1000000000000005,0.18
1999,6,1,8,30,721,120,553,21,28,990,207,5.5,0.18
1999,6,1,9,30,803,128,740,20,29,990,207,5.6000000000000005,0.18
1999,6,1,10,30,847,133,885,20,30,990,208,5.4,0.18
1999,6,1,11,30,869,136,974,20,31,990,208,5.1000000000000005,0.18
1999,6,1,12,30,876,137,1003,20,32,990,208,5,0.18
1999,6,1,13,30,869,135,968,20,33,990,206,4.9,0.18
1999,6,1,14,30,846,130,872,20,34,980,203,4.800000000000001,0.18
1999,6,1,15,30,803,122,723,19,34,980,198,4.6000000000000005,0.18
1999,6,1,16,30,728,110,534,19,33,980,193,4,0.18
1999,6,1,17,30,598,91,324,20,31,980,186,3.1,0.18
1999,6,1,18,30,358,56,122,21,29,980,175,2.8000000000000003,0.18
1999,6,1,19,30,0,0,0,21,27,990,167,3.4000000000000004,0.18
1999,6,1,20,30,0,0,0,21,26,990,166,3.9000000000000004,0.18
1999,6,1,21,30,0,0,0,21,24,990,166,3.9000000000000004,0.18
1999,6,1,22,30,0,0,0,21,24,990,169,4,0.18
1999,6,1,23,30,0,0,0,22,23,990,173,3.9000000000000004,0.18
1999,6,2,0,30,0,0,0,22,23,990,176,3.8000000000000003,0.18
1999,6,2,1,30,0,0,0,22,22,990,177,3.5,0.18
1999,6,2,2,30,0,0,0,22,22,990,180,3.1,0.18
1999,6,2,3,30,0,0,0,22,22,990,181,3,0.18
1999,6,2,4,30,0,0,0,22,22,990,182,3.2,0.18
1999,6,2,5,30,0,0,0,22,23,990,186,3.4000000000000004,0.18
1999,6,2,6,30,0,62,62,23,24,990,186,3.8000000000000003,0.18
1999,6,2,7,30,187,165,242,22,26,990,191,4.1000000000000005,0.18
1999,6,2,8,30,249,259,409,22,28,990,193,4.1000000000000005,0.18
1999,6,2,9,30,809,124,742,21,30,990,192,4.1000000000000005,0.18
1999,6,2,10,30,848,132,885,20,31,990,188,4,0.18
1999,6,2,11,30,867,138,974,20,32,990,185,3.9000000000000004,0.18
1999,6,2,12,30,429,434,858,20,33,990,183,3.8000000000000003,0.18
1999,6,2,13,30,872,132,969,20,34,990,179,3.9000000000000004,0.18
1999,6,2,14,30,854,125,874,19,34,990,173,3.9000000000000004,0.18
1999,6,2,15,30,427,291,612,19,34,990,164,4,0.18
1999,6,2,16,30,650,136,515,19,33,990,156,4,0.18
1999,6,2,17,30,638,78,327,19,31,990,152,3.4000000000000004,0.18
1999,6,2,18,30,358,56,122,20,29,990,147,2.8000000000000003,0.18
1999,6,2,19,30,0,0,0,20,27,990,149,3,0.18
1999,6,2,20,30,0,0,0,20,26,990,156,3.4000000000000004,0.18
1999,6,2,21,30,0,0,0,20,25,990,162,3.6,0.18
1999,6,2,22,30,0,0,0,20,24,990,167,3.8000000000000003,0.18
1999,6,2,23,30,0,0,0,20,23,990,169,3.7,0.18
1999,6,3,0,30,0,0,0,20,23,990,172,3.4000000000000004,0.18
1999,6,3,1,30,0,0,0,21,22,990,175,2.9000000000000004,0.18
1999,6,3,2,30,0,0,0,21,22,990,177,2.7,0.18
1999,6,3,3,30,0,0,0,21,22,990,178,2.9000000000000004,0.18
1999,6,3,4,30,0,0,0,22,22,990,178,3.2,0.18
1999,6,3,5,30,0,0,0,22,22,990,178,3.5,0.18
1999,6,3,6,30,0,52,52,22,24,990,177,4.1000000000000005,0.18
1999,6,3,7,30,68,163,191,21,26,990,182,4.6000000000000005,0.18
1999,6,3,8,30,139,268,352,21,28,990,188,4.7,0.18
1999,6,3,9,30,328,335,586,20,29,990,189,4.6000000000000005,0.18
1999,6,3,10,30,46,386,427,20,31,990,188,4.4,0.18
1999,6,3,11,30,195,489,677,20,32,990,183,4.3,0.18
1999,6,3,12,30,831,163,986,20,33,990,178,4.3,0.18
1999,6,3,13,30,250,477,717,20,34,990,172,4.4,0.18
1999,6,3,14,30,164,435,580,20,34,990,168,4.5,0.18
1999,6,3,15,30,752,145,709,19,34,990,164,4.6000000000000005,0.18
1999,6,3,16,30,668,132,522,19,33,990,162,4.4,0.18
1999,6,3,17,30,433,121,291,20,31,990,160,3.9000000000000004,0.18
1999,6,3,18,30,141,70,96,20,29,990,157,3.5,0.18
1999,6,3,19,30,0,0,0,20,27,990,156,3.7,0.18
1999,6,3,20,30,0,0,0,20,26,990,160,4.1000000000000005,0.18
1999,6,3,21,30,0,0,0,20,25,990,165,4.4,0.18
1999,6,3,22,30,0,0,0,20,24,990,170,4.6000000000000005,0.18
1999,6,3,23,30,0,0,0,20,24,990,174,4.6000000000000005,0.18
1999,6,4,0,30,0,0,0,20,23,990,178,4.6000000000000005,0.18
1999,6,4,1,30,0,0,0,21,23,990,181,4.3,0.18
1999,6,4,2,30,0,0,0,21,22,990,183,4,0.18
1999,6,4,3,30,0,0,0,22,22,990,184,3.8000000000000003,0.18
1999,6,4,4,30,0,0,0,22,22,990,185,3.8000000000000003,0.18
1999,6,4,5,30,0,0,0,22,22,990,186,4.2,0.18
1999,6,4,6,30,350,67,139,22,24,990,186,4.9,0.18
1999,6,4,7,30,590,101,344,22,26,990,189,5.5,0.18
1999,6,4,8,30,286,253,425,21,28,990,189,5.800000000000001,0.18
1999,6,4,9,30,796,129,737,21,30,990,187,5.800000000000001,0.18
1999,6,4,10,30,836,138,880,20,31,990,185,5.6000000000000005,0.18
1999,6,4,11,30,856,143,969,20,32,990,182,5.4,0.18
1999,6,4,12,30,110,497,607,20,33,990,177,5.4,0.18
1999,6,4,13,30,857,141,964,19,34,990,172,5.4,0.18
1999,6,4,14,30,139,434,557,19,34,990,167,5.4,0.18
1999,6,4,15,30,145,356,465,19,34,990,163,5.5,0.18
1999,6,4,16,30,754,101,542,19,33,990,160,5.5,0.18
1999,6,4,17,30,643,81,334,19,32,990,158,5.2,0.18
1999,6,4,18,30,418,52,130,19,30,990,156,4.5,0.18
1999,6,4,19,30,0,0,0,20,28,990,154,4.1000000000000005,0.18
1999,6,4,20,30,0,0,0,20,26,990,156,4,0.18
1999,6,4,21,30,0,0,0,20,25,990,159,3.9000000000000004,0.18
1999,6,4,22,30,0,0,0,21,24,990,161,3.9000000000000004,0.18
1999,6,4,23,30,0,0,0,21,23,990,163,3.9000000000000004,0.18
1999,6,5,0,30,0,0,0,22,23,990,164,4,0.18
1999,6,5,1,30,0,0,0,22,23,990,164,4.3,0.18
1999,6,5,2,30,0,0,0,23,23,990,164,4.5,0.18
1999,6,5,3,30,0,0,0,23,23,990,164,4.6000000000000005,0.18
1999,6,5,4,30,0,0,0,23,23,990,164,4.6000000000000005,0.18
1999,6,5,5,30,0,0,0,23,24,990,167,4.9,0.18
1999,6,5,6,30,384,63,142,23,25,990,170,5.4,0.18
1999,6,5,7,30,130,167,221,23,27,990,175,6,0.18
1999,6,5,8,30,748,107,557,22,29,990,180,6.300000000000001,0.18
1999,6,5,9,30,815,118,741,21,31,990,183,6.4,0.18
1999,6,5,10,30,854,126,884,20,32,990,182,6.300000000000001,0.18
1999,6,5,11,30,875,129,974,20,33,990,180,6.300000000000001,0.18
1999,6,5,12,30,194,506,699,20,34,990,175,6.300000000000001,0.18
1999,6,5,13,30,26,370,395,19,35,990,171,6.300000000000001,0.18
1999,6,5,14,30,852,124,874,19,35,990,167,6.300000000000001,0.18
1999,6,5,15,30,813,116,727,19,34,990,163,6.2,0.18
1999,6,5,16,30,237,253,392,19,33,990,159,6.1000000000000005,0.18
1999,6,5,17,30,630,84,333,19,32,990,155,5.7,0.18
1999,6,5,18,30,217,65,106,19,30,990,154,4.9,0.18
1999,6,5,19,30,0,0,0,19,28,990,154,3.9000000000000004,0.18
1999,6,5,20,30,0,0,0,20,26,990,159,3.2,0.18
1999,6,5,21,30,0,0,0,20,25,990,166,2.9000000000000004,0.18
1999,6,5,22,30,0,0,0,21,24,990,170,3,0.18
1999,6,5,23,30,0,0,0,21,24,990,168,3.3000000000000003,0.18
1999,6,6,0,30,0,0,0,21,24,990,168,3.5,0.18
1999,6,6,1,30,0,0,0,22,23,990,167,3.5,0.18
1999,6,6,2,30,0,0,0,22,23,990,168,3.3000000000000003,0.18
1999,6,6,3,30,0,0,0,22,23,990,169,3,0.18
1999,6,6,4,30,0,0,0,23,23,990,171,2.7,0.18
1999,6,6,5,30,0,0,0,23,23,990,171,2.7,0.18
1999,6,6,6,30,19,71,75,23,25,990,170,3.7,0.18
1999,6,6,7,30,219,162,252,22,27,990,182,4.5,0.18
1999,6,6,8,30,274,255,420,21,29,990,186,4.5,0.18
1999,6,6,9,30,785,135,735,21,31,990,186,4.4,0.18
1999,6,6,10,30,571,317,824,20,32,990,182,4.3,0.18
1999,6,6,11,30,500,402,885,20,34,990,176,4.2,0.18
1999,6,6,12,30,875,135,1002,19,35,990,169,4.1000000000000005,0.18
1999,6,6,13,30,869,133,968,19,35,990,162,4.1000000000000005,0.18
1999,6,6,14,30,847,128,873,19,35,990,155,4.1000000000000005,0.18
1999,6,6,15,30,805,120,726,18,34,990,149,4,0.18
1999,6,6,16,30,735,108,540,18,33,990,144,3.9000000000000004,0.18
1999,6,6,17,30,617,88,332,18,32,990,140,3.5,0.18
1999,6,6,18,30,385,56,130,19,29,990,136,2.5,0.18
1999,6,6,19,30,0,0,0,20,27,990,132,1.8,0.18
1999,6,6,20,30,0,0,0,20,26,990,132,1.8,0.18
1999,6,6,21,30,0,0,0,20,25,990,141,1.8,0.18
1999,6,6,22,30,0,0,0,20,25,990,157,2,0.18
1999,6,6,23,30,0,0,0,20,24,990,172,2.4000000000000004,0.18
1999,6,7,0,30,0,0,0,20,23,990,184,2.6,0.18
1999,6,7,1,30,0,0,0,20,22,990,194,2.4000000000000004,0.18
1999,6,7,2,30,0,0,0,20,22,990,200,2,0.18
1999,6,7,3,30,0,0,0,21,21,990,205,1.6,0.18
1999,6,7,4,30,0,0,0,20,21,990,208,1.2000000000000002,0.18
1999,6,7,5,30,0,0,0,21,22,990,210,1.6,0.18
1999,6,7,6,30,421,59,146,21,24,990,208,2.3000000000000003,0.18
1999,6,7,7,30,58,161,185,20,26,990,199,2.7,0.18
1999,6,7,8,30,216,263,394,18,29,990,187,2.9000000000000004,0.18
1999,6,7,9,30,814,122,744,18,31,990,178,3,0.18
1999,6,7,10,30,848,133,886,17,32,990,170,3.1,0.18
1999,6,7,11,30,862,142,974,17,34,990,164,3.2,0.18
1999,6,7,12,30,861,148,1001,17,35,990,159,3.3000000000000003,0.18
1999,6,7,13,30,431,410,825,17,35,990,152,3.4000000000000004,0.18
1999,6,7,14,30,809,153,866,17,35,990,146,3.4000000000000004,0.18
1999,6,7,15,30,748,151,715,17,34,990,139,3.4000000000000004,0.18
1999,6,7,16,30,652,142,526,17,33,990,131,3.4000000000000004,0.18
1999,6,7,17,30,500,120,318,18,32,990,124,3.2,0.18
1999,6,7,18,30,254,72,121,18,29,990,120,2.5,0.18
1999,6,7,19,30,0,0,0,20,27,990,118,2,0.18
1999,6,7,20,30,0,0,0,20,26,990,120,2,0.18
1999,6,7,21,30,0,0,0,20,25,990,127,1.8,0.18
1999,6,7,22,30,0,0,0,21,25,990,136,1.6,0.18
1999,6,7,23,30,0,0,0,21,24,990,148,1.4000000000000001,0.18
1999,6,8,0,30,0,0,0,21,23,990,161,1.3,0.18
1999,6,8,1,30,0,0,0,21,23,990,173,1.3,0.18
1999,6,8,2,30,0,0,0,21,22,990,184,1.2000000000000002,0.18
1999,6,8,3,30,0,0,0,21,22,990,194,1.1,0.18
1999,6,8,4,30,0,0,0,21,22,990,198,1.1,0.18
1999,6,8,5,30,0,0,0,21,22,990,198,1.7000000000000002,0.18
1999,6,8,6,30,322,70,136,22,24,990,199,2.5,0.18
1999,6,8,7,30,553,108,336,21,27,990,201,2.7,0.18
1999,6,8,8,30,681,131,540,21,28,990,192,2.7,0.18
1999,6,8,9,30,732,158,717,20,30,990,182,2.6,0.18
1999,6,8,10,30,771,173,858,20,31,990,172,2.4000000000000004,0.18
1999,6,8,11,30,795,179,947,19,32,990,161,2.4000000000000004,0.18
1999,6,8,12,30,801,182,976,19,33,990,151,2.6,0.18
1999,6,8,13,30,791,181,942,19,33,990,143,2.9000000000000004,0.18
1999,6,8,14,30,148,436,567,18,33,990,138,3.3000000000000003,0.18
1999,6,8,15,30,728,157,707,18,32,990,135,3.6,0.18
1999,6,8,16,30,0,76,76,18,31,990,135,3.8000000000000003,0.18
1999,6,8,17,30,0,92,92,18,30,990,137,3.7,0.18
1999,6,8,18,30,0,61,61,19,28,990,139,3.1,0.18
1999,6,8,19,30,0,0,0,20,26,990,140,2.7,0.18
1999,6,8,20,30,0,0,0,20,25,990,142,2.8000000000000003,0.18
1999,6,8,21,30,0,0,0,20,24,990,145,2.8000000000000003,0.18
1999,6,8,22,30,0,0,0,20,24,990,150,2.8000000000000003,0.18
1999,6,8,23,30,0,0,0,21,23,990,156,2.7,0.18
1999,6,9,0,30,0,0,0,21,23,990,163,2.5,0.18
1999,6,9,1,30,0,0,0,21,22,990,168,2.2,0.18
1999,6,9,2,30,0,0,0,21,22,990,173,1.8,0.18
1999,6,9,3,30,0,0,0,21,21,990,175,1.4000000000000001,0.18
1999,6,9,4,30,0,0,0,21,21,990,174,1.3,0.18
1999,6,9,5,30,0,0,0,21,22,990,173,2,0.18
1999,6,9,6,30,438,55,145,21,24,990,177,3,0.18
1999,6,9,7,30,0,106,106,21,26,990,184,3.4000000000000004,0.18
1999,6,9,8,30,773,92,557,20,28,990,185,3.5,0.18
1999,6,9,9,30,834,103,740,20,30,990,181,3.6,0.18
1999,6,9,10,30,197,439,614,19,31,990,172,3.7,0.18
1999,6,9,11,30,88,471,557,19,32,990,164,3.9000000000000004,0.18
1999,6,9,12,30,335,468,800,19,33,990,158,4.1000000000000005,0.18
1999,6,9,13,30,854,135,957,19,33,990,153,4.4,0.18
1999,6,9,14,30,824,135,862,19,32,990,149,4.5,0.18
1999,6,9,15,30,298,338,563,19,32,990,146,4.5,0.18
1999,6,9,16,30,518,182,488,19,31,990,144,4.4,0.18
1999,6,9,17,30,570,98,326,19,30,990,143,4.2,0.18
1999,6,9,18,30,331,63,127,20,28,990,143,3.6,0.18
1999,6,9,19,30,0,0,0,21,27,990,144,3.1,0.18
1999,6,9,20,30,0,0,0,21,26,990,148,2.9000000000000004,0.18
1999,6,9,21,30,0,0,0,21,25,990,153,2.7,0.18
1999,6,9,22,30,0,0,0,21,24,990,159,2.7,0.18
1999,6,9,23,30,0,0,0,21,23,990,165,2.7,0.18
1999,6,10,0,30,0,0,0,21,23,990,171,2.6,0.18
1999,6,10,1,30,0,0,0,21,22,990,175,2.3000000000000003,0.18
1999,6,10,2,30,0,0,0,22,22,990,178,2.1,0.18
1999,6,10,3,30,0,0,0,21,22,990,178,1.8,0.18
1999,6,10,4,30,0,0,0,21,22,990,175,1.7000000000000002,0.18
1999,6,10,5,30,0,0,0,21,22,990,172,2.2,0.18
1999,6,10,6,30,444,54,145,22,24,990,173,3.2,0.18
1999,6,10,7,30,0,127,127,22,26,990,185,3.7,0.18
1999,6,10,8,30,772,93,557,21,28,990,187,3.7,0.18
1999,6,10,9,30,833,104,740,20,30,990,183,3.5,0.18
1999,6,10,10,30,867,113,882,20,31,990,177,3.3000000000000003,0.18
1999,6,10,11,30,883,119,971,19,32,990,168,3.3000000000000003,0.18
1999,6,10,12,30,406,434,837,19,33,990,160,3.3000000000000003,0.18
1999,6,10,13,30,870,127,965,19,33,990,154,3.2,0.18
1999,6,10,14,30,839,129,869,19,33,990,149,3.1,0.18
1999,6,10,15,30,783,128,720,19,32,990,144,3.1,0.18
1999,6,10,16,30,702,119,534,19,31,990,138,3.1,0.18
1999,6,10,17,30,580,97,329,19,30,990,132,2.8000000000000003,0.18
1999,6,10,18,30,345,62,130,20,28,990,128,2.1,0.18
1999,6,10,19,30,0,0,0,21,26,990,125,2,0.18
1999,6,10,20,30,0,0,0,21,26,990,129,2.2,0.18
1999,6,10,21,30,0,0,0,22,25,990,137,2.1,0.18
1999,6,10,22,30,0,0,0,22,24,990,146,2,0.18
1999,6,10,23,30,0,0,0,22,24,990,161,2,0.18
1999,6,11,0,30,0,0,0,22,23,990,174,2.1,0.18
1999,6,11,1,30,0,0,0,22,22,990,181,2,0.18
1999,6,11,2,30,0,0,0,22,22,990,183,1.9000000000000001,0.18
1999,6,11,3,30,0,0,0,21,22,990,181,1.7000000000000002,0.18
1999,6,11,4,30,0,0,0,21,21,990,178,1.4000000000000001,0.18
1999,6,11,5,30,0,0,0,21,22,990,178,1.8,0.18
